school;sex;age;address;famsize;Pstatus;Medu;Fedu;Mjob;Fjob;reason;guardian;traveltime;studytime;failures;schoolsup;famsup;paid;activities;nursery;higher;internet;romantic;famrel;freetime;goout;Dalc;Walc;health;absences;G1;G2;G3;subject
GP;F;18;U;GT3;T;1;1;teacher;services;course;father;1;2;3;yes;yes;no;no;yes;yes;yes;yes;5;2;5;1;4;1;3;7;9;11;phy
GP;F;18;R;GT3;T;4;4;services;services;course;mother;1;3;2;no;yes;no;no;yes;yes;yes;yes;4;4;3;2;3;5;1;10;9;12;phy
GP;M;18;U;LE3;T;3;1;services;other;course;mother;1;1;0;no;no;no;yes;yes;yes;yes;no;4;5;1;1;4;2;0;5;4;8;phy
GP;F;18;U;GT3;T;4;3;services;at_home;course;mother;1;1;0;no;no;yes;no;yes;yes;yes;no;2;4;3;2;4;2;0;8;8;9;phy
GP;F;17;R;GT3;T;4;2;at_home;other;home;mother;3;2;0;no;yes;no;yes;yes;yes;yes;yes;4;3;4;2;3;3;24;11;8;11;phy
GP;M;18;R;LE3;T;2;1;services;teacher;home;mother;1;4;0;yes;yes;yes;no;yes;yes;yes;no;4;3;3;1;2;3;0;15;16;15;phy
GP;M;19;U;GT3;T;4;1;other;other;reputation;father;1;3;2;yes;yes;no;yes;no;no;yes;no;4;4;4;1;4;5;22;9;9;14;phy
GP;M;18;U;GT3;T;3;4;teacher;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;5;2;2;4;5;0;6;8;7;phy
GP;M;15;R;LE3;T;3;2;health;at_home;home;father;1;2;0;no;yes;no;no;yes;yes;yes;yes;4;4;3;1;1;1;0;4;1;3;phy
GP;F;19;U;GT3;T;4;2;services;other;reputation;other;2;3;0;no;yes;yes;no;yes;no;yes;yes;5;4;2;1;4;3;3;6;6;7;phy
GP;F;15;R;LE3;A;4;3;services;services;course;mother;1;2;0;no;yes;no;no;yes;yes;no;yes;5;5;2;5;1;5;1;11;9;10;phy
MS;F;17;R;GT3;T;4;3;teacher;other;other;mother;1;2;0;no;yes;no;yes;yes;yes;yes;no;3;3;3;1;1;1;2;13;14;14;phy
GP;F;19;R;GT3;A;4;3;other;services;course;mother;2;1;0;no;no;no;yes;no;yes;yes;yes;2;3;2;4;4;3;1;7;6;7;phy
GP;M;18;U;GT3;T;4;3;teacher;other;home;mother;2;2;0;no;yes;no;no;yes;no;yes;no;2;4;2;1;1;1;0;4;2;6;phy
GP;M;18;U;GT3;T;4;2;teacher;services;home;mother;2;2;0;no;yes;yes;no;no;yes;yes;yes;4;4;2;2;4;5;0;5;7;9;phy
GP;M;18;U;LE3;T;2;3;health;at_home;course;mother;1;3;2;no;yes;no;yes;yes;yes;yes;yes;4;1;3;3;5;5;0;4;7;7;phy
GP;F;16;U;GT3;T;4;4;other;services;reputation;mother;1;2;0;no;yes;yes;no;yes;yes;yes;no;3;4;5;2;2;5;0;13;14;12;phy
GP;M;15;U;LE3;T;2;4;services;teacher;reputation;father;2;2;0;no;yes;no;no;yes;yes;yes;no;4;4;2;1;1;4;0;13;10;8;phy
GP;M;16;U;GT3;T;4;3;services;other;course;other;3;1;0;no;no;no;no;yes;yes;yes;no;4;4;4;2;2;5;19;9;9;13;phy
GP;M;18;U;LE3;A;4;1;services;teacher;reputation;mother;2;1;0;no;yes;no;no;yes;yes;yes;no;4;3;2;1;2;4;0;8;6;9;phy
GP;M;15;U;GT3;T;4;3;other;other;reputation;mother;1;2;0;no;no;no;yes;yes;yes;yes;no;3;2;2;1;2;2;0;13;13;13;phy
GP;F;18;U;GT3;T;4;4;other;other;home;father;1;2;0;no;yes;yes;no;yes;yes;yes;no;4;5;3;1;5;4;11;10;11;14;phy
GP;M;18;U;GT3;T;3;2;services;services;reputation;mother;1;2;0;no;yes;no;yes;yes;yes;yes;no;5;2;2;1;4;4;2;6;8;10;phy
GP;F;17;R;GT3;T;3;4;teacher;services;home;mother;2;2;1;no;yes;no;yes;yes;no;yes;no;4;3;4;1;5;2;2;4;3;5;phy
GP;F;18;R;GT3;T;2;3;other;services;other;father;1;3;0;no;yes;no;no;yes;yes;no;no;3;3;3;1;2;5;1;4;7;8;phy
GP;F;16;U;GT3;T;1;3;services;other;course;mother;2;2;0;yes;yes;yes;yes;yes;yes;yes;no;3;5;1;1;3;4;0;5;1;4;phy
GP;F;16;U;GT3;T;4;2;teacher;services;home;mother;1;1;0;no;yes;yes;yes;yes;yes;yes;no;3;3;3;1;1;5;0;10;10;12;phy
GP;F;18;U;GT3;A;3;1;services;other;home;mother;2;4;0;no;yes;yes;no;yes;yes;no;no;4;3;4;1;1;3;0;8;8;9;phy
GP;F;17;R;LE3;T;1;1;health;other;other;mother;1;2;1;no;yes;yes;no;yes;yes;no;no;5;2;2;2;4;5;4;5;9;9;phy
GP;M;16;U;GT3;T;1;2;services;at_home;home;other;1;1;0;no;no;no;no;yes;yes;yes;yes;3;5;3;1;2;3;0;8;9;10;phy
GP;M;19;U;GT3;T;2;3;other;other;course;mother;3;2;0;no;no;no;no;yes;yes;yes;yes;4;2;3;3;4;5;0;5;5;4;phy
GP;M;16;U;GT3;T;4;4;services;teacher;other;mother;2;3;0;no;yes;no;no;no;yes;yes;no;4;4;2;1;4;4;0;9;7;8;phy
GP;F;18;U;GT3;T;3;4;health;other;reputation;mother;3;2;0;yes;yes;no;yes;yes;yes;yes;yes;4;3;3;1;4;3;1;4;3;6;phy
GP;F;18;R;LE3;T;4;2;other;services;home;mother;2;3;0;yes;no;no;yes;yes;yes;yes;no;3;5;3;1;1;3;13;13;13;14;phy
GP;F;19;R;LE3;T;4;4;other;other;course;mother;2;2;0;no;yes;yes;yes;yes;yes;yes;no;4;3;3;3;1;2;1;6;5;5;phy
GP;F;17;U;LE3;T;4;1;teacher;services;course;father;1;2;2;no;yes;yes;yes;yes;yes;yes;no;5;1;1;5;3;4;0;9;7;7;phy
GP;M;19;U;LE3;T;3;2;services;services;home;father;1;1;1;no;yes;no;yes;yes;yes;yes;no;4;3;3;1;1;2;0;9;8;9;phy
GP;M;17;U;GT3;T;3;3;health;other;reputation;father;1;2;0;no;yes;yes;yes;yes;yes;yes;no;4;3;4;1;1;1;17;13;14;14;phy
GP;M;18;R;GT3;T;4;4;services;other;other;mother;3;2;0;no;yes;no;no;yes;yes;yes;yes;3;1;2;1;2;5;1;9;7;8;phy
GP;F;16;U;GT3;T;3;4;other;other;home;father;1;1;0;yes;yes;no;yes;yes;yes;yes;no;4;3;1;2;2;1;0;9;5;8;phy
GP;F;16;U;GT3;T;4;1;health;other;course;mother;1;1;2;no;yes;no;yes;yes;yes;yes;no;5;2;4;1;3;5;0;11;8;7;phy
GP;M;17;U;GT3;A;1;4;services;teacher;home;father;2;1;0;no;no;no;yes;yes;yes;yes;no;2;5;2;1;4;5;0;6;6;6;phy
GP;F;16;U;GT3;T;4;1;other;services;course;mother;2;2;0;no;yes;yes;no;yes;yes;yes;yes;4;4;4;1;1;5;0;4;3;4;phy
GP;M;17;U;LE3;A;3;3;other;services;course;mother;2;2;1;no;yes;no;no;yes;no;yes;yes;1;2;2;2;4;5;0;9;9;8;phy
GP;F;16;U;GT3;T;1;4;at_home;services;reputation;mother;1;1;0;no;no;no;yes;yes;yes;yes;no;4;5;3;1;1;4;3;10;9;12;phy
GP;F;17;U;GT3;T;1;2;at_home;other;reputation;mother;3;2;0;no;yes;yes;yes;yes;yes;no;no;5;4;1;1;1;5;0;9;9;9;phy
GP;F;17;U;GT3;T;4;3;teacher;other;course;father;1;3;0;no;yes;yes;yes;yes;yes;yes;no;4;3;1;2;2;3;17;6;7;10;phy
GP;F;17;U;GT3;T;2;2;other;other;course;other;1;1;0;no;yes;yes;yes;yes;yes;yes;no;4;3;3;1;1;2;0;8;11;11;phy
GP;F;17;U;GT3;T;3;2;teacher;other;other;mother;1;2;0;no;no;no;yes;yes;yes;yes;no;4;5;2;1;3;5;0;10;14;8;phy
GP;F;16;U;LE3;T;3;2;other;other;home;father;1;2;0;no;yes;yes;yes;no;yes;yes;yes;4;5;2;1;3;5;1;13;15;15;phy
GP;F;17;U;GT3;T;4;4;other;other;home;mother;3;1;0;no;yes;no;yes;yes;yes;yes;no;5;4;3;1;1;4;0;14;13;11;phy
GP;M;17;U;GT3;T;1;1;other;services;reputation;mother;1;3;1;no;yes;no;no;yes;yes;yes;yes;4;5;3;1;3;5;17;11;10;13;phy
GP;F;15;U;GT3;T;4;3;services;health;reputation;mother;1;3;0;yes;yes;no;no;yes;yes;no;no;3;2;3;1;1;4;31;4;4;5;phy
GP;M;15;U;GT3;A;2;1;health;other;reputation;mother;1;1;0;no;yes;yes;no;yes;yes;yes;yes;4;3;2;1;1;1;0;11;11;9;phy
GP;F;19;R;GT3;A;2;2;at_home;services;reputation;father;1;2;1;no;yes;no;no;no;yes;yes;yes;5;4;1;3;3;3;2;7;6;6;phy
GP;M;17;U;GT3;T;2;4;other;other;course;mother;3;2;1;no;yes;no;yes;no;yes;no;no;4;4;3;1;4;5;5;7;7;10;phy
GP;F;19;R;GT3;T;3;2;health;other;course;mother;2;2;1;yes;yes;no;yes;yes;yes;yes;no;5;4;3;5;3;3;4;7;6;5;phy
GP;F;15;R;GT3;T;4;2;at_home;other;home;father;1;2;1;no;yes;yes;no;yes;yes;yes;yes;4;3;4;1;1;1;0;10;7;7;phy
GP;M;18;U;LE3;T;2;3;services;at_home;home;mother;4;2;1;no;no;yes;no;no;yes;yes;no;1;4;5;3;5;3;0;4;5;6;phy
GP;M;18;R;LE3;T;1;2;at_home;health;course;mother;2;2;1;no;no;no;no;no;no;yes;no;5;3;2;5;2;3;7;3;3;5;phy
MS;F;18;U;GT3;T;4;2;services;other;reputation;mother;2;1;0;no;yes;no;no;yes;yes;yes;no;4;4;3;5;1;3;7;13;7;11;phy
GP;F;15;R;GT3;T;4;2;other;other;course;mother;2;2;0;yes;no;yes;no;yes;no;yes;no;5;2;3;1;1;4;1;12;15;13;phy
GP;F;16;U;GT3;T;1;3;at_home;services;home;other;2;3;0;yes;no;yes;yes;yes;yes;yes;yes;5;4;1;1;3;3;1;7;6;6;phy
GP;M;18;U;GT3;T;3;4;other;services;reputation;mother;1;4;1;yes;yes;yes;no;no;yes;yes;no;4;3;2;2;1;5;0;9;9;8;phy
GP;M;16;U;LE3;T;4;4;other;other;reputation;mother;1;1;2;no;yes;yes;no;no;yes;yes;no;5;2;3;2;4;3;2;4;3;6;phy
GP;F;16;U;GT3;T;4;1;services;other;reputation;mother;1;2;0;no;yes;no;no;yes;yes;yes;yes;3;3;1;1;1;5;0;11;6;8;phy
GP;M;19;U;GT3;T;4;4;other;other;course;father;1;4;0;no;no;no;no;yes;yes;yes;no;4;4;3;1;1;5;0;16;16;16;phy
GP;F;18;U;LE3;T;1;1;other;at_home;course;mother;1;4;0;no;yes;yes;yes;no;yes;yes;no;4;3;3;1;1;5;0;13;16;15;phy
GP;F;15;U;GT3;T;1;2;teacher;other;reputation;mother;1;1;0;no;yes;yes;yes;yes;yes;no;no;4;3;3;1;1;2;3;7;9;10;phy
GP;M;15;R;GT3;T;3;3;services;health;course;mother;3;2;0;no;no;no;no;yes;yes;yes;yes;3;3;3;1;2;2;8;6;5;7;phy
GP;F;16;R;GT3;T;3;2;at_home;other;other;mother;1;3;1;no;yes;yes;no;yes;yes;no;no;5;4;5;1;1;5;0;6;4;8;phy
GP;M;15;R;LE3;T;3;4;at_home;other;reputation;mother;1;3;0;no;yes;yes;yes;no;yes;yes;yes;3;5;2;1;3;5;17;5;5;9;phy
GP;F;16;U;GT3;T;2;2;other;services;course;father;1;3;2;no;no;yes;yes;no;yes;yes;no;4;3;3;1;1;3;2;8;7;10;phy
GP;M;15;U;LE3;T;2;3;other;other;home;father;1;4;0;no;yes;no;no;yes;yes;yes;no;5;5;5;1;5;3;0;8;10;10;phy
GP;F;16;U;GT3;T;3;1;at_home;other;home;mother;2;1;1;no;no;yes;yes;yes;yes;yes;yes;4;4;5;1;2;3;7;16;16;16;phy
GP;M;18;R;GT3;T;2;1;other;other;home;mother;1;1;0;no;no;no;no;no;yes;yes;yes;2;4;2;1;4;3;0;10;11;12;phy
GP;M;17;U;LE3;T;4;4;teacher;teacher;course;other;2;2;0;no;yes;yes;yes;yes;yes;yes;no;4;4;4;4;4;1;15;14;13;14;phy
GP;F;18;U;GT3;T;2;1;other;health;home;mother;1;2;0;no;no;yes;no;yes;no;yes;no;5;3;2;2;1;5;0;13;11;14;phy
GP;F;19;U;GT3;T;4;3;other;other;course;father;1;2;0;no;yes;no;yes;yes;yes;no;yes;2;3;3;1;1;3;0;7;8;4;phy
GP;F;16;U;GT3;T;2;4;teacher;services;course;father;1;2;0;no;yes;no;no;yes;yes;yes;yes;4;2;4;2;1;3;7;9;6;7;phy
GP;M;18;U;GT3;T;3;2;services;other;course;mother;2;3;0;yes;no;no;no;yes;yes;yes;no;4;3;4;3;3;5;1;7;9;8;phy
GP;M;17;U;GT3;T;4;3;other;other;course;mother;1;2;0;yes;no;no;yes;yes;yes;yes;no;4;3;3;3;1;3;0;8;8;9;phy
GP;M;17;R;GT3;T;4;4;other;health;home;mother;1;2;0;no;yes;no;no;yes;yes;no;yes;3;2;1;1;1;5;0;11;13;12;phy
GP;M;17;U;GT3;T;4;4;services;teacher;course;mother;1;4;0;yes;yes;yes;no;yes;yes;yes;no;4;5;2;2;1;1;0;6;6;7;phy
GP;M;16;R;GT3;A;4;3;at_home;other;course;mother;1;2;0;yes;no;yes;no;yes;yes;yes;no;5;4;4;2;5;3;1;5;4;9;phy
GP;F;15;U;GT3;T;3;2;other;other;course;mother;2;2;1;no;no;no;no;no;yes;yes;no;4;2;5;1;2;2;0;10;9;10;phy
GP;F;18;U;GT3;A;4;2;other;services;course;mother;1;1;0;yes;yes;yes;no;no;yes;no;no;5;3;3;1;2;5;3;6;10;12;phy
GP;F;15;R;GT3;T;2;3;other;other;reputation;mother;1;3;0;no;no;yes;yes;yes;yes;yes;no;4;3;4;1;1;5;0;7;7;8;phy
GP;M;16;U;GT3;T;4;1;services;other;other;mother;2;1;0;no;yes;no;yes;no;no;no;no;4;3;2;1;1;3;7;16;17;17;phy
GP;M;18;U;GT3;T;3;2;other;services;home;mother;1;2;0;no;yes;no;no;yes;no;yes;yes;4;3;2;1;1;3;0;10;14;11;phy
GP;F;15;U;GT3;T;2;3;other;other;other;other;1;4;0;no;no;no;yes;yes;yes;yes;no;3;3;2;1;1;3;2;12;12;9;phy
GP;M;15;R;GT3;T;2;3;other;other;home;father;1;1;0;no;no;no;yes;no;yes;yes;no;5;4;2;4;2;2;0;8;7;8;phy
MS;F;16;U;GT3;T;3;3;health;services;other;other;1;2;0;yes;no;no;no;no;yes;yes;no;4;4;3;5;1;4;1;5;5;4;phy
GP;M;19;U;LE3;A;3;4;services;at_home;home;mother;1;2;1;no;yes;no;yes;yes;yes;yes;yes;4;4;2;2;2;1;0;7;11;10;phy
GP;F;15;R;GT3;T;1;4;teacher;services;home;mother;3;2;0;no;yes;no;no;yes;yes;yes;yes;5;3;3;2;2;5;7;5;3;5;phy
GP;F;17;U;GT3;T;3;4;teacher;other;home;mother;2;4;2;no;no;no;no;yes;no;yes;no;5;5;3;5;4;4;0;7;5;7;phy
GP;F;19;R;LE3;T;4;3;services;other;home;mother;1;2;1;no;yes;yes;no;yes;yes;yes;no;4;5;1;1;2;3;0;8;4;5;phy
GP;F;16;U;GT3;T;4;2;other;other;home;mother;1;1;0;no;yes;yes;no;yes;yes;yes;yes;3;4;5;1;3;2;3;9;6;9;phy
GP;M;15;U;GT3;T;3;3;teacher;teacher;course;mother;1;2;0;no;no;no;yes;no;yes;yes;no;5;2;3;1;2;3;0;14;14;12;phy
MS;F;18;U;GT3;T;4;1;other;other;home;father;1;2;0;no;yes;no;yes;yes;yes;yes;yes;3;2;4;1;3;1;0;9;8;11;phy
GP;M;16;U;LE3;T;1;1;other;other;reputation;father;2;3;0;no;no;yes;yes;no;yes;yes;no;4;4;2;2;5;3;2;9;7;5;phy
GP;M;16;U;GT3;T;3;3;health;other;reputation;mother;1;1;0;no;yes;no;no;yes;yes;yes;yes;5;4;5;1;1;5;0;9;8;7;phy
GP;M;17;R;LE3;T;4;3;other;other;course;mother;1;2;0;no;no;no;yes;yes;yes;yes;no;4;2;2;1;3;5;0;8;6;8;phy
GP;F;15;U;LE3;A;1;4;teacher;other;reputation;other;1;2;0;no;yes;no;yes;yes;yes;no;yes;4;3;3;1;1;1;1;12;13;10;phy
GP;F;15;R;GT3;T;3;2;other;health;reputation;mother;1;3;0;no;yes;yes;no;yes;yes;yes;no;4;3;2;1;2;2;1;9;10;11;phy
GP;F;16;U;GT3;T;3;2;teacher;other;reputation;father;1;3;0;no;no;yes;yes;yes;yes;yes;no;4;2;2;1;1;5;0;7;8;7;phy
GP;F;19;U;LE3;T;3;1;health;other;reputation;mother;1;1;1;no;no;no;yes;yes;yes;yes;no;5;3;4;1;2;5;10;6;8;9;phy
GP;F;17;U;LE3;T;4;4;services;services;course;mother;2;1;0;no;yes;yes;yes;no;yes;yes;no;5;4;2;1;1;4;42;12;14;16;phy
MS;M;16;U;GT3;T;4;2;services;other;course;mother;2;2;0;no;yes;no;yes;yes;yes;yes;no;4;2;3;1;5;3;41;5;9;11;phy
GP;F;16;U;GT3;T;2;2;services;at_home;home;father;1;1;0;no;yes;yes;yes;yes;yes;no;no;4;3;2;1;1;3;3;8;7;7;phy
GP;M;18;R;LE3;T;2;4;teacher;other;course;mother;1;1;0;no;no;no;yes;yes;yes;yes;yes;2;3;3;3;5;5;6;7;8;10;phy
GP;F;15;U;LE3;T;2;3;health;other;reputation;father;1;4;0;no;yes;yes;no;yes;yes;yes;yes;4;3;3;1;3;4;0;13;9;9;phy
GP;M;18;U;GT3;T;3;4;other;teacher;course;mother;1;1;0;no;no;no;no;yes;yes;yes;no;4;3;5;1;5;3;0;9;12;12;phy
GP;F;16;U;GT3;T;2;4;other;services;course;mother;1;3;1;no;yes;no;no;yes;yes;no;yes;3;2;4;1;4;5;1;6;6;8;phy
GP;M;17;R;LE3;A;3;0;services;at_home;course;mother;1;4;0;no;yes;no;yes;yes;yes;yes;no;4;3;5;1;2;5;0;6;5;8;phy
GP;F;15;R;LE3;A;3;3;health;other;course;mother;1;1;0;no;yes;no;no;yes;yes;yes;no;4;3;2;1;1;1;0;13;12;9;phy
GP;M;19;U;GT3;T;1;1;teacher;other;reputation;mother;1;3;0;no;no;no;no;no;yes;yes;no;2;3;1;1;3;4;0;6;6;6;phy
GP;F;18;U;GT3;T;3;2;health;services;course;other;1;1;0;no;yes;yes;no;yes;yes;yes;no;5;2;1;1;3;5;1;10;9;11;phy
GP;M;15;R;GT3;T;2;1;services;teacher;course;father;1;2;2;no;yes;no;yes;yes;no;no;no;4;3;3;1;2;2;5;7;8;11;phy
GP;F;19;U;LE3;T;4;3;services;other;course;father;1;2;2;no;yes;no;no;yes;yes;yes;yes;4;4;5;1;3;3;14;7;7;7;phy
GP;F;19;U;GT3;T;4;2;services;teacher;other;mother;1;3;0;yes;yes;yes;yes;yes;yes;yes;no;3;4;4;1;1;3;6;10;9;10;phy
GP;M;15;R;LE3;A;3;3;teacher;services;reputation;mother;1;2;0;no;no;yes;no;yes;yes;yes;yes;5;3;3;1;1;3;6;9;6;8;phy
GP;F;19;U;GT3;T;4;4;at_home;other;home;father;1;2;0;no;yes;no;no;yes;yes;no;no;5;3;4;2;1;5;0;9;10;11;phy
GP;F;15;U;GT3;T;4;2;services;other;course;mother;1;2;0;no;yes;yes;yes;yes;yes;yes;no;5;4;3;1;1;2;5;12;7;10;phy
GP;F;18;U;GT3;T;3;4;teacher;teacher;course;mother;2;2;0;no;no;yes;no;yes;yes;yes;no;3;3;5;1;4;2;0;6;5;6;phy
MS;F;18;U;LE3;T;1;2;at_home;other;home;mother;1;2;0;no;yes;no;no;yes;yes;no;yes;4;3;4;1;1;5;0;13;10;8;phy
MS;F;16;U;LE3;T;4;3;at_home;services;home;other;1;2;0;no;yes;no;yes;yes;yes;yes;no;4;3;4;1;4;3;3;9;6;7;phy
GP;M;19;R;GT3;T;4;3;teacher;other;reputation;mother;1;1;0;no;yes;yes;yes;yes;yes;yes;no;5;4;5;4;2;5;0;10;7;6;phy
GP;M;16;U;GT3;T;4;3;teacher;services;reputation;mother;1;1;3;no;yes;yes;yes;yes;yes;yes;no;3;2;5;3;5;5;25;7;6;7;phy
GP;F;18;U;GT3;T;4;2;services;services;course;mother;1;1;0;yes;yes;no;yes;yes;no;yes;yes;4;4;3;2;2;5;1;10;9;9;phy
GP;M;18;U;GT3;T;4;1;services;other;course;mother;1;1;0;yes;no;yes;no;yes;yes;yes;no;4;3;3;2;2;4;3;9;8;8;phy
GP;F;17;U;GT3;T;3;2;at_home;other;home;father;4;2;0;yes;yes;no;no;yes;yes;yes;yes;4;3;2;2;4;4;0;6;5;5;phy
GP;M;17;U;GT3;T;4;3;health;services;home;mother;2;2;0;no;no;no;no;yes;yes;yes;no;4;4;4;2;1;3;0;16;17;16;phy
GP;F;18;U;LE3;T;1;2;services;services;reputation;mother;3;1;0;no;yes;no;yes;yes;yes;yes;no;3;3;4;1;3;4;4;7;5;10;phy
GP;F;16;U;GT3;T;3;1;services;other;course;other;1;1;0;no;no;yes;no;yes;yes;yes;no;3;3;4;4;2;3;16;13;15;16;phy
GP;F;19;R;GT3;T;3;4;other;other;reputation;father;1;2;0;no;yes;yes;yes;yes;yes;yes;no;5;2;4;1;1;5;26;9;11;14;phy
GP;F;15;R;GT3;T;4;4;other;other;course;other;1;2;0;no;yes;no;no;no;yes;yes;no;3;4;3;2;5;3;0;4;1;4;phy
GP;M;16;U;GT3;T;2;3;at_home;health;other;mother;2;1;3;no;no;no;yes;yes;yes;yes;yes;5;3;3;1;1;3;0;9;11;5;phy
GP;F;17;U;LE3;T;4;2;services;other;reputation;other;1;2;1;no;yes;no;yes;yes;yes;yes;yes;5;3;3;1;1;4;0;8;10;7;phy
GP;F;16;R;GT3;T;4;3;other;other;reputation;mother;3;2;0;yes;yes;yes;no;yes;yes;yes;yes;5;3;5;1;1;5;0;3;0;3;phy
GP;M;16;R;GT3;T;3;2;health;other;other;father;3;2;3;no;yes;yes;yes;no;yes;yes;yes;5;2;1;2;2;5;1;3;6;8;phy
GP;M;16;U;LE3;T;4;1;services;at_home;reputation;father;2;4;0;no;yes;yes;yes;yes;yes;yes;no;5;5;2;2;4;2;0;12;10;10;phy
GP;F;16;U;GT3;T;1;2;services;other;course;mother;1;2;2;no;yes;yes;yes;no;yes;yes;yes;4;3;2;1;4;3;0;7;5;5;phy
GP;F;16;R;GT3;T;4;2;other;health;course;mother;2;1;0;no;yes;yes;no;yes;yes;yes;no;3;2;2;3;3;3;0;9;9;10;phy
GP;F;18;R;LE3;T;3;2;at_home;services;reputation;mother;3;2;0;no;no;no;yes;yes;yes;yes;no;4;3;1;2;5;4;0;11;10;13;phy
GP;M;18;U;LE3;T;3;3;health;other;home;mother;2;2;0;no;yes;yes;no;yes;yes;yes;no;5;2;2;1;2;1;0;8;6;6;phy
GP;M;15;U;LE3;A;2;4;other;services;reputation;mother;2;4;0;no;no;no;yes;yes;yes;no;no;3;3;4;1;1;3;0;15;17;18;phy
GP;M;17;U;LE3;T;3;2;at_home;other;course;mother;2;2;0;yes;no;yes;no;yes;yes;yes;no;3;5;5;1;1;5;2;6;7;12;phy
MS;M;18;R;GT3;T;4;1;other;teacher;home;mother;1;1;0;no;no;no;yes;yes;yes;yes;no;4;3;2;1;3;3;6;11;11;12;phy
GP;F;15;U;GT3;T;2;2;other;at_home;other;mother;1;1;2;no;yes;no;yes;yes;yes;no;no;5;3;4;1;1;5;33;9;8;12;phy
GP;M;16;R;LE3;A;4;4;services;other;course;mother;1;3;0;no;yes;no;no;yes;yes;yes;no;5;3;3;2;2;5;3;12;11;12;phy
MS;F;15;U;GT3;A;4;4;services;other;course;mother;2;3;0;no;no;no;no;no;yes;no;no;3;3;3;2;4;3;0;13;12;12;phy
GP;F;15;R;LE3;T;1;4;services;teacher;home;mother;1;2;0;no;yes;yes;yes;yes;yes;yes;no;4;3;3;1;1;3;3;8;6;8;phy
GP;M;15;U;GT3;T;3;4;other;other;home;mother;2;2;0;no;yes;no;yes;no;yes;no;yes;4;4;3;1;4;2;0;4;0;2;phy
GP;F;18;R;LE3;T;4;2;services;other;home;father;1;1;0;no;yes;no;yes;yes;yes;yes;yes;4;4;2;1;3;1;0;8;6;7;phy
GP;M;16;U;LE3;T;1;3;other;at_home;reputation;father;1;2;1;no;yes;no;yes;no;yes;yes;yes;4;4;4;4;5;5;14;7;6;8;phy
GP;M;17;U;LE3;T;2;1;at_home;services;home;mother;1;2;0;no;no;yes;yes;yes;yes;no;yes;3;2;3;1;1;3;2;15;14;15;phy
GP;F;15;U;GT3;T;3;1;at_home;services;reputation;other;2;1;0;no;yes;yes;yes;yes;yes;yes;no;3;4;3;1;1;3;4;11;10;10;phy
GP;F;16;U;GT3;T;2;4;at_home;at_home;reputation;father;1;3;1;yes;yes;yes;yes;yes;yes;yes;yes;3;3;4;1;2;5;0;6;7;7;phy
GP;F;18;U;LE3;T;4;2;services;other;course;mother;1;2;0;no;yes;no;no;yes;yes;yes;no;5;3;1;1;1;4;0;13;13;12;phy
GP;M;16;R;LE3;T;4;4;teacher;other;reputation;father;2;2;0;no;no;yes;yes;yes;yes;yes;yes;4;5;3;1;3;5;2;10;7;10;phy
GP;M;15;U;GT3;T;4;4;other;other;course;mother;1;1;0;no;no;yes;no;yes;yes;yes;yes;4;4;2;2;5;4;0;11;11;12;phy
GP;M;19;U;GT3;T;3;2;services;other;home;mother;1;2;0;yes;yes;yes;yes;yes;yes;yes;no;4;3;2;2;2;5;0;11;10;12;phy
GP;F;18;U;LE3;T;2;2;services;other;reputation;mother;4;1;0;no;no;yes;yes;yes;yes;yes;yes;4;3;5;1;1;5;0;11;9;7;phy
GP;F;17;R;GT3;T;1;4;at_home;teacher;course;mother;1;2;0;no;yes;no;no;no;yes;yes;yes;4;2;3;1;1;3;0;9;7;10;phy
MS;M;18;U;GT3;T;4;3;other;services;reputation;mother;2;2;0;no;yes;yes;no;no;yes;yes;no;4;3;5;1;1;4;0;11;11;10;phy
GP;F;15;U;GT3;T;2;2;other;services;home;mother;1;1;1;no;no;no;yes;yes;no;yes;no;3;1;2;1;2;3;1;10;9;9;phy
GP;F;16;U;GT3;T;2;3;health;health;course;father;1;2;0;no;yes;yes;yes;yes;yes;yes;no;3;2;2;1;1;1;0;3;4;9;phy
GP;F;18;U;GT3;A;4;4;other;services;home;mother;1;1;0;no;yes;yes;no;yes;yes;yes;no;4;3;4;1;3;1;16;7;9;10;phy
GP;M;15;U;GT3;A;4;1;services;other;other;mother;1;2;0;no;no;yes;yes;no;yes;yes;yes;3;4;2;1;3;1;1;6;6;10;phy
GP;F;18;U;LE3;T;4;2;services;services;other;mother;1;2;0;no;no;yes;yes;yes;yes;yes;yes;4;4;3;4;5;1;7;4;6;9;phy
GP;F;17;U;GT3;T;2;2;other;services;course;mother;1;1;0;no;no;no;yes;yes;yes;yes;yes;4;4;2;1;1;4;1;11;12;14;phy
GP;F;17;U;GT3;T;4;1;health;services;reputation;mother;2;2;0;no;yes;no;no;yes;yes;yes;yes;4;4;2;1;1;4;0;13;13;14;phy
GP;M;18;U;GT3;T;2;3;other;services;course;mother;1;3;0;no;yes;no;no;no;no;yes;no;5;5;2;3;5;5;21;8;10;10;phy
GP;F;18;U;GT3;T;4;4;teacher;other;other;mother;1;3;0;no;yes;no;no;yes;yes;no;yes;4;2;4;1;1;4;0;11;9;12;phy
GP;M;17;U;LE3;T;4;3;services;other;home;mother;2;1;0;no;no;no;yes;yes;yes;no;no;4;4;2;1;3;3;2;9;10;11;phy
